"prs_id","prs_originelenaam","prs_achternaam","prs_tussenvoegsels","prs_initialen","prs_voornamen","rol_functie","prs_UUID","vwz_archivelink"
"13659","Wagenaar, Carel","Wagenaar","","","Carel","soldaat","f8aa5238-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169// 236///|NL-HaNA/2.01.15/169//219///|NL-HaNA/2.01.15/176//37///|NL-HaNA/2.01.15/174//4///"
"13660","Wagenaar, F.","Wagenaar","","F.","F.","soldaat","f8aa576a-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/168//343///"
"13661","Wagenaar, Hendrik","Wagenaar","","","Hendrik","soldaat","f8aa5d00-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//219///|NL-HaNA/2.01.15/160//95///"
"13662","Wagenaar, Johan Fried.","Wagenaar","","ied.","Johan Fried.","soldaat","f8aa62a0-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/160//94///"
"13663","Wagenaar, Johan Hendrik","Wagenaar","","","Johan Hendrik","soldaat","f8aa680e-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//101///|NL-HaNA/2.01.15/160//100///"
"13664","Wagenaar, Johannes","Wagenaar","","","Johannes","soldaat","f8aa6db8-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/185//12///|NL-HaNA/2.01.15/176//63///"
"13665","Wagenaar, Joseph","Wagenaar","","","Joseph","onderofficier","f8aa734e-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/164//43///"
"13666","Wagenaar, Ludwig","Wagenaar","","","Ludwig","soldaat","f8aa795c-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/168//347///|NL-HaNA/2.01.15/161//74///"
"13667","Wagenaar, Melchior","Wagenaar","","","Melchior","soldaat","f8aa7e5c-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/165//59///"
"13668","Wagenar, Jacob","Wagenar","","","Jacob","soldaat","f8aa8532-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/162//48///"
"13669","Wagener, Anthon","Wagener","","","Anthon","soldaat","f8aa8b72-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/174//15///|NL-HaNA/2.01.15/169//46///|NL-HaNA/2.01.15/168//342///"
"13670","Wagenaar, F.","Wagenaar","","F.","F.","soldaat","f8aa9130-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//71///"
"13671","Wagenaar, J.","Wagenaar","","J.","J.","soldaat","f8aa9810-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/176//74///"
"13672","Wagener, Jan Paul","Wagener","","","Jan Paul","officier","f8aa9dce-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/175//211///"
"13673","Wagener, J.W.","Wagener","","J.W.","J.W.","officier","f8aaa422-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/184//14///"
"13674","Wagenheffer, Johannes","Wagenheffer","","","Johannes","onderofficier","f8aaa9cc-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//157///|NL-HaNA/2.01.15/160//100///"
"13675","Wageningen, D. van","Wageningen","van","D.","D.","officier","f8aaaefe-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/184//4///|NL-HaNA/2.01.15/175//186///|NL-HaNA/2.01.15/173//32///"
"13676","Wageningen, Jan van","Wageningen","van","","Jan","officier","f8aab44e-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/177//15///|NL-HaNA/2.01.15/175//110///|NL-HaNA/2.01.15/173//30///|NL-HaNA/2.01.15/172//39///|NL-HaNA/2.01.15/170//27///|NL-HaNA/2.01.15/159//166///|NL-HaNA/2.01.15/157//10///"
"13677","Wageningen, M. van","Wageningen","van","M.","M.","officier","f8aaba3e-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/173// 48///|NL-HaNA/2.01.15/173//30///|NL-HaNA/2.01.15/179//2///|NL-HaNA/2.01.15/175//164///"
"13678","Wagenknegt, B.","Wagenknegt","","B.","B.","soldaat","f8aabeee-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//116///|NL-HaNA/2.01.15/163//42///"
"13679","Wagevier, J.M.","Wagevier","","J.M.","J.M.","soldaat","f8aac60a-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/179//14///|NL-HaNA/2.01.15/175//164///|NL-HaNA/2.01.15/157//35///"
"13680","Wagman, Johannes","Wagman","","","Johannes","soldaat","f8aacc0e-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/160//100///"
"13681","Wagmans, Pieter","Wagmans","","","Pieter","onderofficier","f8aad172-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/176//14///"
"13682","Wagner","Wagner","","","","officier","f8aad6d6-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/173//35///"
"13683","Wagner, Daniel","Wagner","","","Daniel","soldaat","f8aadc76-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//235///|NL-HaNA/2.01.15/165//59///"
"13684","Wagner, Georg","Wagner","","","Georg","onderofficier","f8aae216-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/160//99///"
"13685","Wagner, J.","Wagner","","J.","J.","soldaat","f8aae78e-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//55///"
"13686","Wagner, Jacob","Wagner","","","Jacob","onderofficier","f8aaf008-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/168// 347///|NL-HaNA/2.01.15/168//343///|NL-HaNA/2.01.15/169//46///|NL-HaNA/2.01.15/161//75///"
"13687","Wagner, Jacob Johannes","Wagner","","","Jacob Johannes","soldaat","f8aaf652-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/160//94///"
"13688","Wagner, Johan Jacob","Wagner","","","Johan Jacob","soldaat","f8aafaee-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/162//48///"
"13689","Wagner, Johan Joost","Wagner","","","Johan Joost","officier","f8aaffee-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/175//116///|NL-HaNA/2.01.15/173//31///|NL-HaNA/2.01.15/168//342///|NL-HaNA/2.01.15/162//48///"
"13690","Wagner, Ludwig","Wagner","","","Ludwig","soldaat","f8ab0584-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/161//75///"
"13691","Wagner, M.","Wagner","","M.","M.","officier","f8ab0b42-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/184//14///"
"13692","Wagner, Martin","Wagner","","","Martin","soldaat","f8ab10a6-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/160//94///"
"13693","Wagner, Mathias","Wagner","","","Mathias","soldaat","f8ab1592-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//219///"
"13694","Wagner, O.S.","Wagner","","O.S.","O.S.","officier","f8ab1b1e-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/177//15///|NL-HaNA/2.01.15/175//116///|NL-HaNA/2.01.15/173//29///"
"13695","Wagner, Werner","Wagner","","","Werner","soldaat","f8ab201e-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/185//20///|NL-HaNA/2.01.15/176//78///"
"13696","Wagner, J.E. de","Wagner","de","J.E.","J.E.","officier","f8ab25c8-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/173//76///"
"13697","Wagner, George Otto Josua van","Wagner","van","","George Otto Josua","officier","f8ab2be0-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/170//63///|NL-HaNA/2.01.15/159//168///"
"13698","Wagtman, F.","Wagtman","","F.","F.","soldaat","f8ab32d4-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//78///"
"13699","Wagtman, Johan","Wagtman","","","Johan","soldaat","f8ab37fc-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/168//349///"
"13700","Wahlberg, C.F. van","Wahlberg","van","C.F.","C.F.","officier","f8ab3d60-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/179//5///|NL-HaNA/2.01.15/175//164///|NL-HaNA/2.01.15/173//30///"
"13701","Wahner, Adam","Wahner","","","Adam","soldaat","f8ab429c-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//235///|NL-HaNA/2.01.15/160//97///"
"13702","Wakker, F.","Wakker","","F.","F.","soldaat","f8ab4850-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/158//4///"
"13703","Wakker, Hendrik","Wakker","","","Hendrik","soldaat","f8ab4d78-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/160//96///"
"13704","Wakker, J.C. van","Wakker","van","J.C.","J.C.","officier","f8ab526e-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/172//44///"
"13705","Wal, F.J. van de","Wal","van de","F.J.","F.J.","officier","f8ab57a0-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/175//114///|NL-HaNA/2.01.15/172//99///"
"13706","Wal, J.T. van de","Wal","van de","J.T.","J.T.","officier","f8ab5d18-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/177//15///"
"13707","Wal, D.J. van den","Wal","van den","D.J.","D.J.","officier","f8ab6236-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/157//12///"
"13708","Wal, H. van den","Wal","van den","H.","H.","soldaat","f8ab6740-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/176//75///"
"13709","Waldbot, Jacob","Waldbot","","","Jacob","soldaat","f8ab6c0e-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//145///|NL-HaNA/2.01.15/165//59///"
"13710","Waldeck, Johan Georg","Waldeck","","","Johan Georg","officier","f8ab70dc-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//177///|NL-HaNA/2.01.15/166//159///|NL-HaNA/2.01.15/160//95///"
"13711","Waldkirch, Bartholdus de","Waldkirch","de","","Bartholdus","officier","f8ab7668-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/159//172///"
"13712","Waldkirch, Leonard de","Waldkirch","de","","Leonard","officier","f8ab7be0-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/177//6///|NL-HaNA/2.01.15/175//113///|NL-HaNA/2.01.15/173//59///|NL-HaNA/2.01.15/172//82///"
"13713","Waldois, Pieter Bernard Casper van","Waldois","van","","Pieter Bernard Casper","officier","f8ab816c-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/172//21///|NL-HaNA/2.01.15/170//51///"
"13714","Waldschmidt","Waldschmidt","","","","officier","f8ab875c-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/184//14///"
"13715","Waldschmidt, Hendrik","Waldschmidt","","","Hendrik","onderofficier","f8ab8ce8-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/160//94///"
"13716","Waldschmidt, M.","Waldschmidt","","M.","M.","soldaat","f8ab9292-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/160//94///"
"13717","Waldz, J.","Waldz","","J.","J.","onderofficier","f8ab9788-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/185//8///"
"13718","Waleson, C.","Waleson","","C.","C.","onderofficier","f8ab9cd8-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/176//83///"
"13719","Walewijn, J.J.","Walewijn","","J.J.","J.J.","officier","f8aba26e-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/184//8///"
"13720","Walgemoed, Berend","Walgemoed","","","Berend","soldaat","f8aba73c-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/161//73///"
"13721","Walk, Anthoon","Walk","","","Anthoon","soldaat","f8abac96-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//219///|NL-HaNA/2.01.15/165//59///"
"13722","Walkart, A.","Walkart","","A.","A.","soldaat","f8abb1f0-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/172//110///"
"13723","Walker, Johannes","Walker","","","Johannes","onderofficier","f8abb88a-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//46///|NL-HaNA/2.01.15/168//346///|NL-HaNA/2.01.15/161//74///"
"13724","Wall, A. van der","Wall","van der","A.","A.","onderofficier","f8abbf06-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/160//97///"
"13725","Wall, Dirk Jan van de(r)","Wall","","","Dirk Jan van de(r)","officier","f8abc546-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/177//3///|NL-HaNA/2.01.15/175//115///|NL-HaNA/2.01.15/173//67///|NL-HaNA/2.01.15/172//115///|NL-HaNA/2.01.15/170//19///|NL-HaNA/2.01.15/159//165///"
"13726","Wall, Frans Jacob van de(r)","Wall","","","Frans Jacob van de(r)","officier","f8abca96-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/170//63///|NL-HaNA/2.01.15/159//168///|NL-HaNA/2.01.15/157//34///"
"13727","Wall, R.W. van der","Wall","van der","R.W.","R.W.","officier","f8abd09a-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/175//196///"
"13728","Wallenhaup, J.","Wallenhaup","","J.","J.","soldaat","f8abd568-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/160//99///"
"13729","Wallenswaard, Bastiaan","Wallenswaard","","","Bastiaan","soldaat","f8abdb1c-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/176//9///"
"13730","Wallerchem, Jas Casper","Wallerchem","","","Jas Casper","soldaat","f8abe0d0-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/177//22///|NL-HaNA/2.01.15/175//115///|NL-HaNA/2.01.15/159//175///"
"13731","Wallerchen, J.C.","Wallerchen","","J.C.","J.C.","officier","f8abe558-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/173//74///|NL-HaNA/2.01.15/172//125///"
"13732","Walles, Rudolph","Walles","","","Rudolph","onderofficier","f8abeaa8-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/168//344///"
"13733","Walleuswaerd, B.","Walleuswaerd","","B.","B.","soldaat","f8abf05c-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/176//9///|NL-HaNA/2.01.15/169//127///"
"13734","Wallon, Anthony","Wallon","","","Anthony","soldaat","f8abf566-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/174//27///"
"13735","Wally, Rudolf","Wally","","","Rudolf","onderofficier","f8abfab6-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/165//60///"
"13736","Walraven","Walraven","","","","officier","f8ac0010-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/172//73///"
"13737","Walraven, Cornelis Johannes","Walraven","","","Cornelis Johannes","officier","f8ac04c0-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/170//57///"
"13738","Walroth, J.W.D.","Walroth","","J.W.D.","J.W.D.","soldaat","f8ac0a1a-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//78///|NL-HaNA/2.01.15/168//348///|NL-HaNA/2.01.15/160//97///"
"13739","Walser, Andreas","Walser","","","Andreas","officier","f8ac0fba-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/177//27///|NL-HaNA/2.01.15/175//113///|NL-HaNA/2.01.15/173//47///|NL-HaNA/2.01.15/172//82///|NL-HaNA/2.01.15/159//171///"
"13740","Walser, Michiel Thomas","Walser","","","Michiel Thomas","officier","f8ac1596-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/177//27///|NL-HaNA/2.01.15/175//113///|NL-HaNA/2.01.15/173//47///|NL-HaNA/2.01.15/172//82///|NL-HaNA/2.01.15/159//171///"
"13741","Walser, Ulrich","Walser","","","Ulrich","soldaat","f8ac1ab4-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/168//345///|NL-HaNA/2.01.15/165//59///"
"13742","Walteiling, Gerardus","Walteiling","","","Gerardus","officier","f8ac2090-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/172//103///|NL-HaNA/2.01.15/170//19///|NL-HaNA/2.01.15/157//9///"
"13743","Walter, Andreas","Walter","","","Andreas","onderofficier","f8ac261c-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/176//6///"
"13744","Walter, Fhilip","Walter","","","Fhilip","soldaat","f8ac2b3a-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/183//4///"
"13745","Walter, G.","Walter","","G.","G.","officier","f8ac306c-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/170//17///|NL-HaNA/2.01.15/158//1///"
"13746","Walter, Jan","Walter","","","Jan","soldaat","f8ac35f8-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//127///|NL-HaNA/2.01.15/160//95///"
"13747","Walter, Johannes","Walter","","","Johannes","soldaat","f8ac3ad0-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/176//43///"
"13748","Walter, P.","Walter","","P.","P.","soldaat","f8ac4002-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//171///|NL-HaNA/2.01.15/167//104///"
"13749","Walters, A.","Walters","","A.","A.","onderofficier","f8ac44da-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/181//2///|NL-HaNA/2.01.15/180//3///"
"13750","Walther, A.","Walther","","A.","A.","onderofficier","f8ac518c-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//218///"
"13751","Walther, J.","Walther","","J.","J.","soldaat","f8ac58da-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//242///"
"13752","Walther, J.H.","Walther","","J.H.","J.H.","soldaat","f8ac5e98-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/168//347///"
"13753","Waltz, Johannes","Waltz","","","Johannes","soldaat","f8ac6442-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/176//56///"
"13754","Waltzer, Christiaan","Waltzer","","","Christiaan","soldaat","f8ac6a28-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/165//59///"
"13755","Wameling, Gerrit","Wameling","","","Gerrit","soldaat","f8ac70c2-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/160//96///"
"13756","Wamelink, G.","Wamelink","","G.","G.","soldaat","f8ac7ac2-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//157///"
"13757","Wampers, Dirk","Wampers","","","Dirk","soldaat","f8ac8062-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//47///|NL-HaNA/2.01.15/168//345///|NL-HaNA/2.01.15/161//73///"
"13758","Wandel(e)y, Hendrik","Wandel(e)y","","","Hendrik","soldaat","f8ac8616-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//171///|NL-HaNA/2.01.15/167//100///|NL-HaNA/2.01.15/160//100///"
"13759","Wannemaker, Cornelis","Wannemaker","","","Cornelis","soldaat","f8ac8be8-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/160//95///"
"13760","Wanner, Alexander","Wanner","","","Alexander","onderofficier","f8ac911a-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/161//73///"
"13761","Wanner, Daniel","Wanner","","","Daniel","soldaat","f8ac96ce-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/171//43///"
"13762","Wanrooy, Frans van","Wanrooy","van","","Frans","soldaat","f8ac9c78-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//24///|NL-HaNA/2.01.15/168//346 ///|NL-HaNA/2.01.15/161//73///"
"13763","Wansing, Pieter","Wansing","","","Pieter","soldaat","f8aca1b4-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/185//2///|NL-HaNA/2.01.15/176//50///"
"13764","Wantenaar, J.A.","Wantenaar","","J.A.","J.A.","officier","f8aca754-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/179//5///|NL-HaNA/2.01.15/175//164///|NL-HaNA/2.01.15/173//30///"
"13765","Wantia, Nicolaas","Wantia","","","Nicolaas","soldaat","f8acac5e-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/160//97///"
"13766","Wappe, W.","Wappe","","W.","W.","soldaat","f8acb186-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/181//1///|NL-HaNA/2.01.15/180//2///"
"13767","Warbes, Hendrik","Warbes","","","Hendrik","onderofficier","f8acb6f4-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/185//3///|NL-HaNA/2.01.15/176//52///"
"13768","Waremme, Louis Joseph de","Waremme","de","","Louis Joseph","officier","f8acbc9e-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/177//27///|NL-HaNA/2.01.15/175//115///|NL-HaNA/2.01.15/173//47///|NL-HaNA/2.01.15/172//110///|NL-HaNA/2.01.15/170//35///"
"13769","Warendorp, Gerard","Warendorp","","","Gerard","officier","f8acc270-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/172//68///|NL-HaNA/2.01.15/170//80///|NL-HaNA/2.01.15/159//169///"
"13770","Waring, Jacob","Waring","","","Jacob","soldaat","f8acc8ba-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/161//74///"
"13771","Warmewitz, J.G.","Warmewitz","","J.G.","J.G.","soldaat","f8accdf6-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/183//2///"
"13772","Warmoes, P. Anthy","Warmoes","","P.","P. Anthy","soldaat","f8acd378-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/185//10///|NL-HaNA/2.01.15/183//12///"
"13773","Warmondt, J.A. van","Warmondt","van","J.A.","J.A.","officier","f8acd8e6-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/173//30///"
"13774","Warnaar, Jan Arnoldus","Warnaar","","","Jan Arnoldus","officier","f8acde36-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/157//32///"
"13775","Warnars, Johannes","Warnars","","","Johannes","soldaat","f8ace3b8-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//117///"
"13776","Warnes, Jacob","Warnes","","","Jacob","soldaat","f8ace908-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/160//97///"
"13777","Warnewitz, J.G.","Warnewitz","","J.G.","J.G.","soldaat","f8acee4e-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/183//2///|NL-HaNA/2.01.15/169//145///"
"13778","Waron, Martin","Waron","","","Martin","soldaat","f8acf3b2-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/161//74///"
"13779","Warre, J. Samuel","Warre","","J.","J. Samuel","officier","f8acf8f8-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/177//27///"
"13780","Wartele, Gillis","Wartele","","","Gillis","soldaat","f8acfe66-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/162//48///"
"13781","Wartelet, Denis","Wartelet","","","Denis","soldaat","f8ad033e-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/161//73///"
"13782","Wartensleben, C. van","Wartensleben","van","C.","C.","officier","f8ad091a-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/157//2///"
"13783","Wartenstein, Samuel","Wartenstein","","","Samuel","soldaat","f8ad0df2-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/161//75///"
"13784","Washington, Johan","Washington","","","Johan","officier","f8ad1432-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/172//29///|NL-HaNA/2.01.15/170//28///|NL-HaNA/2.01.15/157//32///"
"13785","Waslander, Abraham","Waslander","","","Abraham","officier","f8ad190a-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/175//114///|NL-HaNA/2.01.15/172//102///|NL-HaNA/2.01.15/170//30///|NL-HaNA/2.01.15/159//166///|NL-HaNA/2.01.15/157//21///"
"13786","Waslander, Hero","Waslander","","","Hero","officier","f8ad1e6e-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/177//1///|NL-HaNA/2.01.15/175//110///|NL-HaNA/2.01.15/173//53///|NL-HaNA/2.01.15/172//12///|NL-HaNA/2.01.15/170//9///|NL-HaNA/2.01.15/159//164///"
"13787","Wasmoet, Bernhart","Wasmoet","","","Bernhart","soldaat","f8ad23aa-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/163//42///"
"13788","Wasmouth, Coenraad","Wasmouth","","","Coenraad","soldaat","f8ad28aa-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/176//37///"
"13789","Wasmuth, C.","Wasmuth","","C.","C.","onderofficier","f8ad2db4-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//144///"
"13790","Wassin(c)k, Johannis","Wassin(c)k","","","Johannis","soldaat","f8ad32fa-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/174//48///|NL-HaNA/2.01.15/169//145///"
"13791","Wassing, Daniel","Wassing","","","Daniel","soldaat","f8ad38b8-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/169//101///|NL-HaNA/2.01.15/160//96///"
"13792","Wassing, J.","Wassing","","J.","J.","onderofficier","f8ad3e12-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/185//13///"
"13793","Wassing, Johannes","Wassing","","","Johannes","soldaat","f8ad4402-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/183//16///"
"13794","Wastinck, Johannes","Wastinck","","","Johannes","soldaat","f8ad498e-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/161//74///"
"13795","Water, Berend","Water","","","Berend","soldaat","f8ad4f06-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/162//48///"
"13796","Waterboers, J.","Waterboers","","J.","J.","soldaat","f8ad5492-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/185//15///"
"13797","Watermatz, Mathijs","Watermatz","","","Mathijs","soldaat","f8ad5a64-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/160//96///"
"13798","Watersboers, Johannes","Watersboers","","","Johannes","soldaat","f8ad605e-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/183//20///"
"13799","Watteville, F.E.","Watteville","","F.E.","F.E.","officier","f8ad6536-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/173//47///"
"13800","Watteville, Alexander de","Watteville","de","","Alexander","officier","f8ad6a4a-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/177//27///|NL-HaNA/2.01.15/175//113///|NL-HaNA/2.01.15/172//82///|NL-HaNA/2.01.15/170//41///|NL-HaNA/2.01.15/159//171///"
"13801","Watteville, Emanuel de","Watteville","de","","Emanuel","officier","f8ad70bc-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/177//27///|NL-HaNA/2.01.15/172//82///|NL-HaNA/2.01.15/159//172///"
"13802","Watteville, F. Emanuel de","Watteville","de","F.","F. Emanuel","officier","f8ad759e-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/175//112///"
"13803","Watteville, Frederic de","Watteville","de","","Frederic","officier","f8ad7b98-e2d6-102c-9a92-005056a23d00","NL-HaNA/2.01.15/172//75///|NL-HaNA/2.01.15/170//41///|NL-HaNA/2.01.15/159//171///"
